Mức giá,Diện tích,Số phòng ngủ,"Số phòng tắm, vệ sinh",Đường vào,Huyện,Tỉnh
2000000000.0,80.0,3,4,6.0,Bình Chánh,Hồ Chí Minh
4600000000.0,35.5,2,2,,Tân Phú,Hồ Chí Minh
16000000000.0,76.0,4,5,6.0,Phú Nhuận,Hồ Chí Minh
8950000000.0,47.0,4,4,,Tây Hồ,Hà Nội
14800000000.0,50.0,4,4,,Hai Bà Trưng,Hà Nội
70000000000.0,200.0,4,4,,Tây Hồ,Hà Nội
15900000000.0,58.0,6,5,3.0,Hai Bà Trưng,Hà Nội
14500000000.0,70.0,13,13,,Thanh Xuân,Hà Nội
13500000000.0,56.0,6,6,10.0,Hà Đông,Hà Nội
9000000000.0,39.0,4,3,,Đống Đa,Hà Nội
6300000000.0,57.0,3,4,3.0,Đống Đa,Hà Nội
11000000000.0,46.0,4,4,,Bắc Từ Liêm,Hà Nội
5500000000.0,54.0,4,4,,Nam Từ Liêm,Hà Nội
21500000000.0,50.0,12,10,6.0,Cầu Giấy,Hà Nội
14500000000.0,50.0,6,3,8.0,Hoàng Mai,Hà Nội
13900000000.0,62.0,4,4,2.5,Cầu Giấy,Hà Nội
17300000000.0,55.0,18,18,4.0,Cầu Giấy,Hà Nội
13500000000.0,60.0,5,4,3.0,Long Biên,Hà Nội
10300000000.0,60.0,6,6,5.0,Long Biên,Hà Nội
7300000000.0,40.0,2,2,4.0,Bắc Từ Liêm,Hà Nội
5900000000.0,56.0,5,4,6.0,Hải An,Hải Phòng
16000000000.0,55.0,4,4,,Cầu Giấy,Hà Nội
32000000000.0,70.0,4,4,9.0,Cầu Giấy,Hà Nội
16500000000.0,50.0,2,4,8.0,Quận 1,Hồ Chí Minh
24000000000.0,60.0,4,4,8.0,Cầu Giấy,Hà Nội
4650000000.0,56.0,3,3,4.0,Thủ Đức,Hồ Chí Minh
10200000000.0,50.0,5,4,2.0,Đống Đa,Hà Nội
3070000000.0,50.0,3,2,,Thủ Đức,Hồ Chí Minh
7200000000.0,180.0,2,2,5.0,Thủ Đức,Hồ Chí Minh
12500000000.0,38.0,4,4,,Cầu Giấy,Hà Nội
10500000000.0,50.0,4,4,2.0,Đống Đa,Hà Nội
3500000000.0,80.2,4,4,8.0,Nhà Bè,Hồ Chí Minh
25900000000.0,145.0,4,4,6.0,Phú Nhuận,Hồ Chí Minh
29000000000.0,101.0,4,4,,Quận 2,Hồ Chí Minh
5600000000.0,34.0,4,4,,Đống Đa,Hà Nội
24700000000.0,75.0,20,22,,Đống Đa,Hà Nội
10500000000.0,50.0,10,10,3.0,Nam Từ Liêm,Hà Nội
6800000000.0,44.3,4,3,4.0,Phú Nhuận,Hồ Chí Minh
23800000000.0,125.0,28,28,,Thanh Xuân,Hà Nội
26800000000.0,77.0,2,3,7.5,Quận 3,Hồ Chí Minh
30000000000.0,61.0,7,7,,Cầu Giấy,Hà Nội
11650000000.0,40.0,4,4,5.0,Tây Hồ,Hà Nội
3700000000.0,21.0,3,2,,Gò Vấp,Hồ Chí Minh
13900000000.0,72.0,8,9,,Quận 8,Hồ Chí Minh
11500000000.0,47.0,7,5,4.0,Cầu Giấy,Hà Nội
15900000000.0,56.0,6,6,,Hai Bà Trưng,Hà Nội
1970000000.0,77.0,3,3,,Thủ Dầu Một,Bình Dương
4400000000.0,63.0,3,2,4.0,Quận 12,Hồ Chí Minh
14000000000.0,80.0,4,4,,Quận 3,Hồ Chí Minh
6750000000.0,66.0,3,2,3.5,Long Biên,Hà Nội
19000000000.0,65.0,4,4,,Cầu Giấy,Hà Nội
13000000000.0,66.0,2,3,3.0,Ba Đình,Hà Nội
8600000000.0,35.0,4,4,,Ba Đình,Hà Nội
23000000000.0,104.0,4,4,,Phú Nhuận,Hồ Chí Minh
3050000000.0,30.0,2,2,4.0,Tân Phú,Hồ Chí Minh
17000000000.0,73.0,4,4,,Cầu Giấy,Hà Nội
4600000000.0,30.0,4,4,,Thủ Đức,Hồ Chí Minh
7800000000.0,53.0,4,4,4.0,Hà Đông,Hà Nội
6850000000.0,39.6,4,4,3.0,Nam Từ Liêm,Hà Nội
6400000000.0,45.0,4,4,,Bắc Từ Liêm,Hà Nội
14680000000.0,63.0,4,4,3.5,Tây Hồ,Hà Nội
9200000000.0,60.0,4,4,3.5,Bắc Từ Liêm,Hà Nội
6780000000.0,30.1,4,4,4.0,Hà Đông,Hà Nội
9500000000.0,45.0,3,4,8.0,Bắc Từ Liêm,Hà Nội
42000000000.0,95.0,4,4,10.0,Tây Hồ,Hà Nội
6400000000.0,44.0,4,3,,Tân Phú,Hồ Chí Minh
24000000000.0,76.0,5,5,,Tây Hồ,Hà Nội
8600000000.0,40.0,6,5,3.0,Hoàng Mai,Hà Nội
2500000000.0,150.0,2,2,8.0,Kiến Thụy,Hải Phòng
8950000000.0,43.0,4,4,4.0,Tây Hồ,Hà Nội
1280000000.0,12.0,2,2,3.0,Tân Phú,Hồ Chí Minh
24000000000.0,88.0,17,10,4.0,Tây Hồ,Hà Nội
3800000000.0,82.9,3,2,8.0,Dĩ An,Bình Dương
3390000000.0,86.9,3,4,6.0,Nha Trang,Khánh Hòa
3950000000.0,63.4,4,4,8.0,Thủ Đức,Hồ Chí Minh
22000000000.0,75.0,5,3,6.0,Cầu Giấy,Hà Nội
6500000000.0,35.0,3,3,3.0,Hoàng Mai,Hà Nội
6000000000.0,60.0,4,3,7.0,Tân Phú,Hồ Chí Minh
21000000000.0,71.0,6,7,12.0,Cầu Giấy,Hà Nội
17000000000.0,60.0,5,4,,Cầu Giấy,Hà Nội
7800000000.0,82.2,3,4,,Quận 7,Hồ Chí Minh
16800000000.0,50.0,4,4,7.0,Thanh Xuân,Hà Nội
19700000000.0,65.0,4,4,,Thanh Xuân,Hà Nội
14990000000.0,151.2,5,4,6.0,Quận 7,Hồ Chí Minh
6300000000.0,43.3,5,3,3.0,Hà Đông,Hà Nội
3700000000.0,100.0,2,1,5.5,Liên Chiểu,Đà Nẵng
14500000000.0,56.0,4,4,5.0,Long Biên,Hà Nội
8300000000.000001,136.5,2,2,5.0,Quận 12,Hồ Chí Minh
3950000000.0,63.4,3,3,,Thủ Đức,Hồ Chí Minh
1900000000.0,31.0,1,1,,Thanh Khê,Đà Nẵng
10500000000.0,68.0,4,4,13.0,Long Biên,Hà Nội
5480000000.0,49.0,3,4,,Gò Vấp,Hồ Chí Minh
9200000000.0,37.0,3,4,2.2,Tây Hồ,Hà Nội
5700000000.0,38.0,4,3,3.5,Hà Đông,Hà Nội
13500000000.0,35.0,3,6,8.0,Cầu Giấy,Hà Nội
5850000000.0,31.0,3,4,2.0,Hoàng Mai,Hà Nội
5200000000.0,64.0,4,3,6.0,Bình Tân,Hồ Chí Minh
11500000000.0,69.0,1,1,,Gia Lâm,Hà Nội
33600000000.0,161.0,5,4,6.0,Cầu Giấy,Hà Nội
33000000000.0,80.0,4,4,30.0,Cầu Giấy,Hà Nội
4099999999.9999995,53.0,3,2,,Thủ Đức,Hồ Chí Minh
14000000000.0,48.0,5,5,6.0,Hai Bà Trưng,Hà Nội
9200000000.0,35.0,3,4,,Tây Hồ,Hà Nội
7500000000.0,45.0,3,3,,Long Biên,Hà Nội
8500000000.0,45.0,3,3,3.0,Long Biên,Hà Nội
9200000000.0,87.0,6,6,3.0,Gò Vấp,Hồ Chí Minh
15950000000.0,88.0,20,20,,Cầu Giấy,Hà Nội
7200000000.0,72.0,3,3,4.5,Quận 9,Hồ Chí Minh
7200000000.0,40.0,3,4,5.0,Hà Đông,Hà Nội
18800000000.0,110.0,16,16,10.0,Gò Vấp,Hồ Chí Minh
3080000000.0,48.0,3,2,2.0,Thủ Đức,Hồ Chí Minh
9900000000.0,40.0,4,5,,Cầu Giấy,Hà Nội
4980000000.0,38.0,4,4,,Tân Phú,Hồ Chí Minh
7200000000.0,72.0,5,5,6.0,Quận 12,Hồ Chí Minh
20500000000.0,55.0,4,4,7.0,Ba Đình,Hà Nội
2550000000.0,21.0,2,1,4.0,Thủ Đức,Hồ Chí Minh
2350000000.0,27.0,2,2,6.0,Thủ Đức,Hồ Chí Minh
49990000000.0,282.0,39,40,,Bình Thạnh,Hồ Chí Minh
9500000000.0,75.0,4,3,,Bình Thạnh,Hồ Chí Minh
58000000000.0,495.0,26,26,,Bình Thạnh,Hồ Chí Minh
14800000000.0,63.0,5,6,,Phú Nhuận,Hồ Chí Minh
3950000000.0,22.3,3,3,3.5,Nha Trang,Khánh Hòa
7380000000.0,40.0,3,4,,Bình Thạnh,Hồ Chí Minh
3000000000.0,72.0,4,2,,Đà Lạt,Lâm Đồng
5000000000.0,60.0,4,3,,Bình Tân,Hồ Chí Minh
10200000000.0,52.0,4,4,5.0,Long Biên,Hà Nội
24990000000.0,160.0,20,20,,Thủ Đức,Hồ Chí Minh
19000000000.0,53.0,8,5,3.0,Tây Hồ,Hà Nội
1750000000.0,68.0,3,2,,Thủ Dầu Một,Bình Dương
18200000000.0,64.0,4,4,7.0,Long Biên,Hà Nội
7900000000.0,34.0,4,4,,Bắc Từ Liêm,Hà Nội
7450000000.0,36.0,3,3,5.0,Bắc Từ Liêm,Hà Nội
9450000000.0,46.0,3,4,5.5,Bắc Từ Liêm,Hà Nội
17400000000.0,73.0,6,4,5.0,Cầu Giấy,Hà Nội
6000000000.0,32.0,4,4,,Bắc Từ Liêm,Hà Nội
20800000000.0,60.0,6,5,10.0,Cầu Giấy,Hà Nội
2990000000.0,44.0,5,6,,Bình Thạnh,Hồ Chí Minh
4000000000.0,66.0,3,3,10.0,Quận 12,Hồ Chí Minh
2450000000.0,35.0,3,3,,Hà Đông,Hà Nội
5950000000.0,100.0,3,2,6.0,Sóc Sơn,Hà Nội
6450000000.0,80.0,4,3,6.0,Quận 12,Hồ Chí Minh
6900000000.0,35.0,3,4,4.5,Bắc Từ Liêm,Hà Nội
10000000000.0,52.0,6,4,,Thanh Xuân,Hà Nội
6200000000.0,35.0,3,3,,Hà Đông,Hà Nội
5100000000.0,55.0,3,3,5.0,Tân Phú,Hồ Chí Minh
2460000000.0,41.6,4,5,,Tân Bình,Hồ Chí Minh
3700000000.0,52.0,2,3,8.0,Quận 12,Hồ Chí Minh
9500000000.0,73.0,5,4,2.5,Ba Đình,Hà Nội
6200000000.0,35.0,7,4,2.0,Nam Từ Liêm,Hà Nội
11600000000.0,85.0,4,4,10.0,Gò Vấp,Hồ Chí Minh
24500000000.0,85.0,8,10,,Ba Đình,Hà Nội
13900000000.0,40.0,6,5,,Cầu Giấy,Hà Nội
8199999999.999999,35.0,3,4,,Hà Đông,Hà Nội
7800000000.0,42.0,4,4,,Hà Đông,Hà Nội
4850000000.0,75.0,3,3,5.5,Hải Châu,Đà Nẵng
8500000000.0,40.0,4,4,,Hà Đông,Hà Nội
1850000000.0,34.0,2,3,,Quận 3,Hồ Chí Minh
25000000000.0,80.0,6,5,12.0,Long Biên,Hà Nội
10900000000.0,108.0,5,5,10.0,Quận 12,Hồ Chí Minh
22900000000.0,78.0,6,6,3.0,Ba Đình,Hà Nội
9700000000.0,92.0,5,4,9.0,Bình Tân,Hồ Chí Minh
8700000000.0,46.0,4,4,5.0,Hà Đông,Hà Nội
3600000000.0,21.0,4,4,5.0,Quận 5,Hồ Chí Minh
17000000000.0,58.7,6,5,12.0,Hoàng Mai,Hà Nội
5000000000.0,92.1,4,4,8.0,Nha Trang,Khánh Hòa
2650000000.0,26.4,2,2,2.0,Bình Tân,Hồ Chí Minh
8700000000.0,141.4,4,4,6.0,Nha Trang,Khánh Hòa
4300000000.0,63.0,2,2,6.0,Bình Tân,Hồ Chí Minh
2000000000.0,100.0,3,1,5.0,Cần Giờ,Hồ Chí Minh
73000000000.0,192.0,4,4,15.0,Thanh Xuân,Hà Nội
23000000000.0,53.0,6,3,12.0,Nam Từ Liêm,Hà Nội
34000000000.0,97.3,4,4,20.0,Quận 1,Hồ Chí Minh
7600000000.0,33.0,4,4,2.0,Cầu Giấy,Hà Nội
10900000000.0,45.0,7,7,5.0,Quận 11,Hồ Chí Minh
11250000000.0,54.0,9,9,4.0,Đống Đa,Hà Nội
6960000000.0,45.0,4,5,3.5,Tây Hồ,Hà Nội
16700000000.0,63.0,4,5,6.0,Quận 10,Hồ Chí Minh
25000000000.0,282.0,4,4,,Bình Thạnh,Hồ Chí Minh
11200000000.0,55.4,9,4,,Thanh Xuân,Hà Nội
4980000000.0,30.0,3,3,,Quận 3,Hồ Chí Minh
13200000000.0,38.0,3,4,3.5,Đống Đa,Hà Nội
14800000000.0,50.0,4,4,,Đống Đa,Hà Nội
12500000000.0,200.0,4,3,12.0,Quận 12,Hồ Chí Minh
12420000000.0,65.0,8,6,6.0,Hà Đông,Hà Nội
15400000000.0,59.5,6,4,13.0,Thanh Xuân,Hà Nội
11800000000.0,50.0,2,4,,Hà Đông,Hà Nội
38000000000.0,65.0,4,4,,Đống Đa,Hà Nội
6800000000.0,53.0,2,2,,Bình Thạnh,Hồ Chí Minh
4750000000.0,40.0,3,3,,Phú Nhuận,Hồ Chí Minh
6900000000.0,67.0,4,4,6.0,Tân Bình,Hồ Chí Minh
21000000000.0,72.0,5,4,8.0,Thanh Xuân,Hà Nội
12000000000.0,55.0,5,5,4.0,Quận 3,Hồ Chí Minh
6950000000.0,36.0,3,4,,Nam Từ Liêm,Hà Nội
5850000000.0,44.0,3,3,,Gò Vấp,Hồ Chí Minh
3800000000.0,48.0,2,1,,Bình Thạnh,Hồ Chí Minh
8600000000.0,40.0,6,4,3.5,Nam Từ Liêm,Hà Nội
3800000000.0,70.0,4,4,5.0,Thủ Đức,Hồ Chí Minh
2750000000.0,84.0,4,4,5.0,Biên Hòa,Đồng Nai
9790000000.0,95.0,5,4,6.0,Gò Vấp,Hồ Chí Minh
10500000000.0,55.0,4,4,3.0,Long Biên,Hà Nội
8300000000.000001,36.0,3,4,,Hai Bà Trưng,Hà Nội
3600000000.0,51.4,3,2,6.0,Thủ Đức,Hồ Chí Minh
6100000000.0,58.0,5,5,4.0,Quận 5,Hồ Chí Minh
8300000000.000001,107.0,3,3,8.0,Bình Thạnh,Hồ Chí Minh
5400000000.0,33.0,4,4,,Hoàng Mai,Hà Nội
4300000000.0,52.0,2,2,5.0,Tân Bình,Hồ Chí Minh
5700000000.0,56.0,4,3,6.0,Bình Tân,Hồ Chí Minh
8300000000.000001,33.0,3,4,,Hoàng Mai,Hà Nội
30000000000.0,126.0,2,2,13.0,Long Biên,Hà Nội
16000000000.0,80.0,4,4,,Quận 3,Hồ Chí Minh
5000000000.0,48.0,3,3,,Bình Tân,Hồ Chí Minh
7000000000.0,55.0,5,4,2.2,Nam Từ Liêm,Hà Nội
5800000000.0,35.0,4,4,3.0,Hai Bà Trưng,Hà Nội
6200000000.0,30.2,4,4,2.0,Long Biên,Hà Nội
13500000000.0,47.0,4,4,,Long Biên,Hà Nội
6600000000.0,35.0,4,3,,Hai Bà Trưng,Hà Nội
19500000000.0,90.0,20,4,,Thủ Đức,Hồ Chí Minh
26000000000.0,65.0,8,6,7.0,Cầu Giấy,Hà Nội
10100000000.0,84.0,3,4,,Tân Bình,Hồ Chí Minh
5500000000.0,35.0,3,4,,Nam Từ Liêm,Hà Nội
5250000000.0,30.0,3,4,10.0,Bắc Từ Liêm,Hà Nội
12900000000.0,64.0,3,3,3.0,Thanh Xuân,Hà Nội
6500000000.0,150.0,3,3,8.0,Dĩ An,Bình Dương
3700000000.0,60.0,3,3,6.0,Dĩ An,Bình Dương
11000000000.0,60.0,4,4,,Bình Thạnh,Hồ Chí Minh
18000000000.0,120.0,4,4,,Bình Thạnh,Hồ Chí Minh
5750000000.0,32.0,3,4,,Hoàng Mai,Hà Nội
6300000000.0,70.0,4,3,6.0,Gia Lâm,Hà Nội
3400000000.0,33.0,3,4,,Thanh Trì,Hà Nội
4500000000.0,72.0,2,1,3.0,Thủ Đức,Hồ Chí Minh
19500000000.0,117.8,4,4,,Phú Nhuận,Hồ Chí Minh
15600000000.0,279.0,2,4,,Đà Lạt,Lâm Đồng
39000000000.0,170.0,6,5,,Bình Thạnh,Hồ Chí Minh
15000000000.0,231.5,3,4,,Đà Lạt,Lâm Đồng
9000000000.0,42.0,4,4,,Hà Đông,Hà Nội
11300000000.0,52.2,4,3,,Long Biên,Hà Nội
12900000000.0,125.0,4,4,,Gò Vấp,Hồ Chí Minh
15000000000.0,75.0,4,4,,Bình Thạnh,Hồ Chí Minh
17000000000.0,160.0,5,6,,Gò Vấp,Hồ Chí Minh
16500000000.0,325.0,5,6,15.0,Quận 12,Hồ Chí Minh
5650000000.0,34.0,6,4,,Hoàng Mai,Hà Nội
7700000000.0,60.0,4,4,,Bình Thạnh,Hồ Chí Minh
12200000000.0,42.0,4,4,,Đống Đa,Hà Nội
9000000000.0,60.0,5,4,4.0,Hà Đông,Hà Nội
33000000000.0,190.0,4,4,7.0,Đống Đa,Hà Nội
5600000000.0,93.0,3,4,,Đông Anh,Hà Nội
40000000000.0,385.0,4,4,,Bình Thạnh,Hồ Chí Minh
8500000000.0,45.0,6,4,,Hai Bà Trưng,Hà Nội
6850000000.0,32.0,3,4,,Hoàng Mai,Hà Nội
8300000000.000001,35.0,4,4,,Hai Bà Trưng,Hà Nội
49000000000.0,150.0,33,33,5.0,Cầu Giấy,Hà Nội
9200000000.0,36.0,3,4,,Hai Bà Trưng,Hà Nội
5950000000.0,33.0,3,4,2.0,Long Biên,Hà Nội
7500000000.0,283.0,12,12,4.0,Ninh Kiều,Cần Thơ
22400000000.0,170.0,4,4,,Tân Bình,Hồ Chí Minh
11600000000.0,63.0,4,4,,Bình Thạnh,Hồ Chí Minh
7000000000.0,38.0,3,4,,Hoàng Mai,Hà Nội
2800000000.0,35.0,4,4,3.0,Thanh Oai,Hà Nội
7600000000.0,47.0,5,4,5.0,Quận 10,Hồ Chí Minh
6280000000.0,32.0,4,4,,Hoàng Mai,Hà Nội
5840000000.0,32.0,3,4,,Hoàng Mai,Hà Nội
6950000000.0,40.0,4,5,,Hoàng Mai,Hà Nội
19000000000.0,76.0,6,6,,Hoàng Mai,Hà Nội
7500000000.0,45.0,5,4,3.0,Bắc Từ Liêm,Hà Nội
15000000000.0,154.0,4,4,,Bình Thạnh,Hồ Chí Minh
32000000000.0,90.0,5,9,10.0,Thanh Xuân,Hà Nội
6200000000.0,26.0,3,4,20.0,Hai Bà Trưng,Hà Nội
29450000000.0,95.0,11,12,4.5,Tây Hồ,Hà Nội
14500000000.0,68.0,4,4,,Bình Thạnh,Hồ Chí Minh
3200000000.0,33.0,4,4,2.5,Hà Đông,Hà Nội
8500000000.0,64.0,4,4,,Bình Thạnh,Hồ Chí Minh
4500000000.0,34.0,4,4,,Tân Bình,Hồ Chí Minh
5490000000.0,72.0,4,5,6.0,Quận 12,Hồ Chí Minh
9000000000.0,52.0,5,6,5.0,Bình Thạnh,Hồ Chí Minh
4560000000.0,66.0,4,5,7.0,Quận 12,Hồ Chí Minh
1850000000.0,41.0,3,3,3.0,Hải An,Hải Phòng
7750000000.0,58.0,4,5,10.0,Quận 7,Hồ Chí Minh
5680000000.0,32.0,3,4,,Nam Từ Liêm,Hà Nội
22000000000.0,217.0,14,15,5.0,Ngũ Hành Sơn,Đà Nẵng
980000000.0,20.0,3,2,6.0,Quận 12,Hồ Chí Minh
7950000000.0,50.0,3,5,,Long Biên,Hà Nội
6950000000.0,33.0,3,4,4.0,Hoàng Mai,Hà Nội
9900000000.0,45.0,4,4,,Hoàng Mai,Hà Nội
17200000000.0,67.0,20,20,,Thanh Xuân,Hà Nội
8900000000.0,65.0,4,4,8.0,Tân Bình,Hồ Chí Minh
18800000000.0,110.0,4,3,25.0,Gia Lâm,Hà Nội
5500000000.0,43.0,3,3,,Nam Từ Liêm,Hà Nội
3150000000.0,44.5,2,2,4.0,Quận 12,Hồ Chí Minh
5100000000.0,86.0,3,2,7.0,Bình Tân,Hồ Chí Minh
7300000000.0,60.0,4,5,6.0,Quận 7,Hồ Chí Minh
35000000000.0,160.0,4,4,,Bình Thạnh,Hồ Chí Minh
28000000000.0,505.0,20,20,5.0,Ngũ Hành Sơn,Đà Nẵng
12800000000.0,60.0,18,18,,Cầu Giấy,Hà Nội
5490000000.0,65.0,3,4,7.0,Quận 12,Hồ Chí Minh
26500000000.0,57.0,7,8,,Cầu Giấy,Hà Nội
9300000000.0,66.0,5,6,5.0,Quận 5,Hồ Chí Minh
5200000000.0,40.0,3,4,2.0,Nam Từ Liêm,Hà Nội
3750000000.0,60.0,4,4,,Quận 12,Hồ Chí Minh
7800000000.0,73.0,8,4,7.0,Tân Phú,Hồ Chí Minh
4650000000.0,55.0,3,3,5.0,Quận 12,Hồ Chí Minh
14900000000.0,500.0,4,4,12.0,Quận 12,Hồ Chí Minh
10990000000.0,60.0,7,5,4.0,Thanh Trì,Hà Nội
7100000000.0,35.0,3,3,,Hà Đông,Hà Nội
13500000000.0,60.0,4,4,,Bình Thạnh,Hồ Chí Minh
4500000000.0,55.0,5,4,,Tân Bình,Hồ Chí Minh
4400000000.0,36.5,4,4,3.5,Đông Anh,Hà Nội
16000000000.0,94.0,8,8,,Thanh Xuân,Hà Nội
11000000000.0,108.3,9,4,,Quận 7,Hồ Chí Minh
3000000000.0,154.0,4,4,10.0,Nhơn Trạch,Đồng Nai
10000000000.0,51.0,4,4,,Cầu Giấy,Hà Nội
15000000000.0,93.0,4,4,8.0,Nha Trang,Khánh Hòa
14000000000.0,45.0,6,5,3.0,Thanh Xuân,Hà Nội
14000000000.0,75.0,6,6,,Thanh Xuân,Hà Nội
45000000000.0,135.0,4,4,10.0,Đống Đa,Hà Nội
17500000000.0,43.0,4,5,,Cầu Giấy,Hà Nội
7400000000.0,68.0,2,2,7.0,Tân Phú,Hồ Chí Minh
9490000000.0,90.0,4,5,5.0,Bình Thạnh,Hồ Chí Minh
17190000000.0,74.0,12,12,4.0,Quận 10,Hồ Chí Minh
8090000000.0,76.0,6,6,6.0,Bình Thạnh,Hồ Chí Minh
8800000000.0,40.0,8,8,,Cầu Giấy,Hà Nội
18200000000.0,80.6,6,6,,Cầu Giấy,Hà Nội
14600000000.0,62.0,14,14,3.5,Ba Đình,Hà Nội
10790000000.0,80.0,5,5,6.0,Phú Nhuận,Hồ Chí Minh
8000000000.0,210.0,3,3,4.0,Quận 9,Hồ Chí Minh
22800000000.0,70.0,4,4,3.5,Cầu Giấy,Hà Nội
11490000000.0,80.0,4,3,5.0,Bình Thạnh,Hồ Chí Minh
3600000000.0,38.0,4,3,5.0,Chương Mỹ,Hà Nội
16000000000.0,130.0,4,4,,Gò Vấp,Hồ Chí Minh
9490000000.0,70.0,3,2,6.0,Bình Thạnh,Hồ Chí Minh
8700000000.0,40.0,4,4,,Cầu Giấy,Hà Nội
6950000000.0,30.1,3,3,,Quận 3,Hồ Chí Minh
6500000000.0,69.0,4,4,8.0,Tân Phú,Hồ Chí Minh
4000000000.0,30.0,4,4,,Hoài Đức,Hà Nội
6300000000.0,59.1,4,4,,Hoàng Mai,Hà Nội
58500000000.0,125.0,4,4,8.0,Đống Đa,Hà Nội
4050000000.0,35.0,4,4,,Nam Từ Liêm,Hà Nội
8000000000.0,63.0,5,4,6.0,Tân Phú,Hồ Chí Minh
1350000000.0,36.0,3,1,2.5,Quy Nhơn,Bình Định
4850000000.0,52.0,4,4,,Gò Vấp,Hồ Chí Minh
18500000000.0,60.0,4,4,,Long Biên,Hà Nội
12800000000.0,55.0,4,4,,Long Biên,Hà Nội
18500000000.0,70.0,6,6,10.0,Thanh Xuân,Hà Nội
4950000000.0,57.0,4,4,,Lê Chân,Hải Phòng
12300000000.0,55.0,4,4,,Long Biên,Hà Nội
17800000000.0,50.0,4,4,,Long Biên,Hà Nội
13300000000.0,70.0,5,6,,Long Biên,Hà Nội
11500000000.0,40.0,6,4,5.0,Tây Hồ,Hà Nội
10500000000.0,120.0,3,4,5.0,Gò Vấp,Hồ Chí Minh
4800000000.0,30.0,2,2,3.0,Bắc Từ Liêm,Hà Nội
19000000000.0,83.0,5,4,5.0,Long Biên,Hà Nội
12500000000.0,100.0,5,6,8.0,Thủ Đức,Hồ Chí Minh
9000000000.0,41.0,9,9,,Cầu Giấy,Hà Nội
8900000000.0,38.0,4,5,2.5,Thanh Xuân,Hà Nội
10300000000.0,55.0,4,5,12.0,Quận 10,Hồ Chí Minh
3800000000.0,49.0,4,5,5.0,Lê Chân,Hải Phòng
15880000000.0,100.0,4,4,,Gia Lâm,Hà Nội
5500000000.0,56.0,4,5,6.0,Bình Tân,Hồ Chí Minh
4800000000.0,30.0,3,2,3.0,Bắc Từ Liêm,Hà Nội
4300000000.0,150.0,8,8,,Thuận An,Bình Dương
1200000000.0,50.4,2,1,3.0,An Dương,Hải Phòng
4500000000.0,84.0,3,3,4.0,Quốc Oai,Hà Nội
7800000000.0,68.0,4,4,8.0,Tân Phú,Hồ Chí Minh
6300000000.0,68.0,4,4,10.0,Tân Phú,Hồ Chí Minh
8199999999.999999,120.0,4,5,12.0,Quận 8,Hồ Chí Minh
22500000000.0,108.0,5,3,20.0,Hoàng Mai,Hà Nội
13500000000.0,55.0,4,4,5.0,Hoàng Mai,Hà Nội
18000000000.0,65.0,5,5,,Bắc Từ Liêm,Hà Nội
9800000000.0,95.0,2,1,5.0,Nam Từ Liêm,Hà Nội
72000000000.0,1420.0,4,4,8.0,Quận 9,Hồ Chí Minh
17500000000.0,65.0,4,5,,Bắc Từ Liêm,Hà Nội
8000000000.0,40.0,3,4,,Bắc Từ Liêm,Hà Nội
13800000000.0,83.0,8,8,3.5,Bình Thạnh,Hồ Chí Minh
7800000000.0,46.0,5,3,1.8,Thanh Xuân,Hà Nội
1900000000.0,60.0,3,2,5.0,Bình Chánh,Hồ Chí Minh
8900000000.0,100.0,3,3,3.0,Bình Thạnh,Hồ Chí Minh
6990000000.0,45.0,3,3,,Ba Đình,Hà Nội
800000000.0,75.0,4,4,16.0,Bàu Bàng,Bình Dương
16800000000.0,65.0,4,4,7.0,Cầu Giấy,Hà Nội
7990000000.0,64.0,4,4,8.0,Tân Phú,Hồ Chí Minh
13600000000.0,95.0,3,4,12.0,Tân Phú,Hồ Chí Minh
6000000000.0,40.0,4,4,,Nam Từ Liêm,Hà Nội
15000000000.0,100.0,4,5,4.5,Long Biên,Hà Nội
18600000000.0,70.0,5,5,6.0,Tây Hồ,Hà Nội
11400000000.0,55.0,4,4,,Tây Hồ,Hà Nội
14850000000.0,54.0,2,2,8.0,Tây Hồ,Hà Nội
7950000000.0,40.0,3,4,,Cầu Giấy,Hà Nội
13800000000.0,75.0,8,9,6.0,Quận 8,Hồ Chí Minh
32000000000.0,105.0,28,28,4.0,Tây Hồ,Hà Nội
28000000000.0,130.0,24,24,3.0,Tây Hồ,Hà Nội
17000000000.0,85.0,13,4,,Phú Nhuận,Hồ Chí Minh
6300000000.0,40.0,4,4,2.5,Bắc Từ Liêm,Hà Nội
4300000000.0,56.0,4,4,,Hà Đông,Hà Nội
11300000000.0,86.0,6,4,7.0,Tân Bình,Hồ Chí Minh
2900000000.0,84.0,2,2,,Sơn Trà,Đà Nẵng
6700000000.0,90.0,4,4,7.0,Quận 12,Hồ Chí Minh
10300000000.0,45.0,4,4,,Hà Đông,Hà Nội
27900000000.0,180.4,30,4,,Gò Vấp,Hồ Chí Minh
13900000000.0,82.0,4,4,6.0,Bình Thạnh,Hồ Chí Minh
7800000000.0,32.0,4,4,,Long Biên,Hà Nội
5900000000.0,48.0,4,4,6.0,Bình Tân,Hồ Chí Minh
5650000000.0,50.0,5,3,2.5,Hoài Đức,Hà Nội
2550000000.0,52.0,3,3,3.0,An Dương,Hải Phòng
9800000000.0,106.0,5,6,6.0,Quận 12,Hồ Chí Minh
4000000000.0,80.0,4,4,5.5,Cẩm Lệ,Đà Nẵng
