Giá,Diện tích,Số phòng ngủ,Số nhà vệ sinh,Huyện,Tỉnh
4500000000.0,55.3,3.0,3.0,Nhà Bè,Hồ Chí Minh
8890000000.0,100.0,4.0,5.0,Nhà Bè,Hồ Chí Minh
380000000.0,115.5,0.0,0.0,Châu Thành,Long An
830000000.0,116.0,0.0,0.0,Tiên Lãng,Hải Phòng
9100000000.0,90.0,4.0,5.0,Quận 7,Hồ Chí Minh
2600000000.0,100.0,0.0,0.0,Bình Thủy,Cần Thơ
785000000.0,75.0,0.0,0.0,Bàu Bàng,Bình Dương
41790000000.0,506.0,3.0,4.0,Nhơn Trạch,Đồng Nai
8500000000.0,127.0,4.0,5.0,Quận 12,Hồ Chí Minh
10500000000.0,80.0,4.0,5.0,Gò Vấp,Hồ Chí Minh
64349999999.99999,479.0,3.0,4.0,Nhơn Trạch,Đồng Nai
820000000.0,133.0,0.0,0.0,Trảng Bom,Đồng Nai
1700000000.0,52.0,0.0,0.0,Dĩ An,Bình Dương
4800000000.0,30.0,3.0,0.0,Long Biên,Hà Nội
4099999999.9999995,60.4,0.0,0.0,Quận 9,Hồ Chí Minh
24500000000.0,277.0,5.0,6.0,Đà Lạt,Lâm Đồng
32000000000.0,110.0,0.0,0.0,Cầu Giấy,Hà Nội
150000000000.0,300.0,0.0,0.0,Quận 10,Hồ Chí Minh
7500000000.0,45.0,4.0,4.0,Hà Đông,Hà Nội
5500000000.0,87.0,3.0,3.0,Quận 11,Hồ Chí Minh
3400000000.0,401.0,0.0,0.0,Xuyên Mộc,Bà Rịa Vũng Tàu
6800000000.0,69.0,0.0,0.0,Tân Bình,Hồ Chí Minh
11000000000.0,139.0,3.0,3.0,Hai Bà Trưng,Hà Nội
22000000000.0,250.0,0.0,0.0,Quận 9,Hồ Chí Minh
5700000000.0,100.0,0.0,0.0,Sơn Trà,Đà Nẵng
6650000000.0,30.0,3.0,2.0,Hoàng Mai,Hà Nội
7500000000.0,60.0,2.0,2.0,Quận 3,Hồ Chí Minh
4350000000.0,18.0,2.0,3.0,Quận 1,Hồ Chí Minh
8000000000.0,147.5,0.0,0.0,Dĩ An,Bình Dương
8189999999.999999,48.0,8.0,8.0,Gò Vấp,Hồ Chí Minh
5300000000.0,65.0,0.0,0.0,Tân Phú,Hồ Chí Minh
94600000000.0,172.0,0.0,0.0,Tây Hồ,Hà Nội
30000000000.0,160.0,4.0,5.0,Quận 2,Hồ Chí Minh
5000000000.0,100.0,0.0,0.0,Dĩ An,Bình Dương
9500000000.0,55.0,4.0,3.0,Hà Đông,Hà Nội
1400000000.0,213.0,0.0,0.0,Diên Khánh,Khánh Hòa
10500000000.0,46.0,7.0,4.0,Hà Đông,Hà Nội
4500000000.0,25.0,3.0,3.0,Thanh Xuân,Hà Nội
6300000000.0,63.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
3600000000.0,80.0,2.0,2.0,Hà Đông,Hà Nội
3700000000.0,34.2,3.0,2.0,Hoài Đức,Hà Nội
15000000000.0,122.5,4.0,4.0,Nhà Bè,Hồ Chí Minh
52000000000.0,308.8,0.0,0.0,Quận 2,Hồ Chí Minh
8660000000.0,90.0,0.0,0.0,Thủy Nguyên,Hải Phòng
130000000000.0,129.0,20.0,20.0,Quận 1,Hồ Chí Minh
52000000000.0,80.0,0.0,0.0,Hoàn Kiếm,Hà Nội
29000000000.0,4482.0,5.0,4.0,Long Thành,Đồng Nai
31500000000.0,90.0,0.0,0.0,Ba Đình,Hà Nội
58000000000.0,240.0,0.0,0.0,Bắc Từ Liêm,Hà Nội
24900000000.0,100.0,0.0,0.0,Cầu Giấy,Hà Nội
30000000000.0,56.0,7.0,7.0,Quận 1,Hồ Chí Minh
45000000000.0,396.0,5.0,0.0,Gò Vấp,Hồ Chí Minh
6800000000.0,40.0,6.0,5.0,Nam Từ Liêm,Hà Nội
29000000000.0,90.0,0.0,0.0,Ba Đình,Hà Nội
20500000000.0,168.0,5.0,5.0,Nhà Bè,Hồ Chí Minh
6300000000.0,75.0,4.0,3.0,Thủ Dầu Một,Bình Dương
3850000000.0,44.8,0.0,0.0,Hoài Đức,Hà Nội
50000000000.0,435.7,0.0,0.0,Tân Phú,Hồ Chí Minh
368000000000.0,5524.0,6.0,5.0,Gò Vấp,Hồ Chí Minh
39000000000.0,347.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
11000000000.0,1082.0,0.0,0.0,Kiến Tường,Long An
3990000000.0,48.42,2.0,2.0,Quận 5,Hồ Chí Minh
8800000000.0,45.0,3.0,4.0,Long Biên,Hà Nội
9200000000.0,58.0,6.0,0.0,Gò Vấp,Hồ Chí Minh
8000000000.0,42.0,3.0,4.0,Long Biên,Hà Nội
900000000.0,208.0,0.0,0.0,Củ Chi,Hồ Chí Minh
4150000000.0000005,42.0,0.0,0.0,Hoài Đức,Hà Nội
5400000000.0,60.0,3.0,0.0,Gò Vấp,Hồ Chí Minh
62000000000.0,170.0,0.0,0.0,Hai Bà Trưng,Hà Nội
18000000000.0,51.0,3.0,3.0,Bắc Từ Liêm,Hà Nội
6800000000.0,48.0,3.0,3.0,Gò Vấp,Hồ Chí Minh
1030000000.0,200.0,0.0,0.0,Củ Chi,Hồ Chí Minh
18600000000.0,50.0,4.0,6.0,Long Biên,Hà Nội
15000000000.0,80.0,4.0,4.0,Long Biên,Hà Nội
12300000000.0,80.0,4.0,5.0,Bình Thạnh,Hồ Chí Minh
2650000000.0,42.0,1.0,1.0,Gia Lâm,Hà Nội
4480000000.0,31.9,3.0,3.0,Hoài Đức,Hà Nội
7300000000.0,83.0,3.0,0.0,Gò Vấp,Hồ Chí Minh
1050000000.0,217.0,0.0,0.0,Củ Chi,Hồ Chí Minh
14200000000.0,45.0,0.0,0.0,Ba Đình,Hà Nội
6900000000.0,160.0,4.0,4.0,Biên Hòa,Đồng Nai
300000000000.0,300.0,0.0,0.0,Quận 1,Hồ Chí Minh
9000000000.0,70.8,4.0,0.0,Long Biên,Hà Nội
6200000000.0,87.5,4.0,4.0,Vũng Tàu,Bà Rịa Vũng Tàu
6800000000.0,140.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
24500000000.0,75.0,5.0,5.0,Hoàng Mai,Hà Nội
3610000000.0,82.0,3.0,0.0,Gia Lâm,Hà Nội
3250000000.0,47.0,0.0,0.0,Thanh Oai,Hà Nội
3000000000.0,5000.0,0.0,0.0,Gò Dầu,Tây Ninh
10500000000.0,66.8,0.0,0.0,Long Biên,Hà Nội
27000000000.0,90.0,4.0,4.0,Hà Đông,Hà Nội
2700000000.0,60.0,2.0,1.0,Gia Lâm,Hà Nội
3000000000.0,1800.0,0.0,0.0,Gò Dầu,Tây Ninh
3100000000.0,47.0,1.0,1.0,Nam Từ Liêm,Hà Nội
34000000000.0,100.0,10.0,10.0,Cầu Giấy,Hà Nội
8199999999.999999,94.0,2.0,1.0,Quận 9,Hồ Chí Minh
1500000000.0,75.0,3.0,2.0,Ngô Quyền,Hải Phòng
7490000000.0,45.0,3.0,4.0,Gò Vấp,Hồ Chí Minh
16500000000.0,44.0,3.0,4.0,Đống Đa,Hà Nội
62000000000.0,79.0,0.0,0.0,Quận 1,Hồ Chí Minh
18700000000.0,50.0,6.0,6.0,Hà Đông,Hà Nội
99900000000.0,222.0,0.0,0.0,Ba Đình,Hà Nội
4250000000.0,40.0,2.0,2.0,Gò Vấp,Hồ Chí Minh
5850000000.0,40.0,3.0,0.0,Tân Bình,Hồ Chí Minh
2100000000.0,84.0,0.0,0.0,Bà Rịa,Bà Rịa Vũng Tàu
48000000000.0,125.24,0.0,0.0,Quận 1,Hồ Chí Minh
32000000000.0,48.0,3.0,4.0,Cầu Giấy,Hà Nội
121500000000.0,270.0,0.0,0.0,Tây Hồ,Hà Nội
3900000000.0,121.96,0.0,0.0,Nha Trang,Khánh Hòa
60000000000.0,200.0,0.0,0.0,Tây Hồ,Hà Nội
4500000000.0,61.6,4.0,5.0,Hải An,Hải Phòng
55000000000.0,99.0,0.0,0.0,Quận 1,Hồ Chí Minh
1900000000.0,100.0,0.0,0.0,Lương Sơn,Hòa Bình
4900000000.0,44.0,3.0,4.0,Tân Bình,Hồ Chí Minh
3000000000.0,60.0,0.0,0.0,Hải An,Hải Phòng
3980000000.0,55.0,2.0,2.0,Sơn Trà,Đà Nẵng
5600000000.0,42.0,4.0,4.0,Hà Đông,Hà Nội
160000000000.0,590.0,0.0,0.0,Tây Hồ,Hà Nội
70000000000.0,80.0,0.0,0.0,Hoàn Kiếm,Hà Nội
11200000000.0,58.0,5.0,5.0,Long Biên,Hà Nội
22000000000.0,289.0,14.0,14.0,Đà Lạt,Lâm Đồng
55000000000.0,700.0,0.0,0.0,Tân Phú,Hồ Chí Minh
33000000000.0,68.0,0.0,0.0,Quận 5,Hồ Chí Minh
5000000000.0,1641.0,0.0,0.0,Đức Trọng,Lâm Đồng
1810000000.0,93.0,0.0,0.0,Mỹ Đức,Hà Nội
32939999999.999996,183.0,4.0,4.0,Tây Hồ,Hà Nội
12500000000.0,250.0,0.0,0.0,Đông Anh,Hà Nội
17000000000.0,75.0,0.0,0.0,Nam Từ Liêm,Hà Nội
5100000000.0,1000.0,0.0,0.0,Đức Trọng,Lâm Đồng
48000000000.0,165.0,3.0,0.0,Tây Hồ,Hà Nội
45000000000.0,90.0,0.0,0.0,Quận 3,Hồ Chí Minh
950000000.0,121.0,0.0,0.0,Đức Trọng,Lâm Đồng
34500000000.0,120.0,27.0,27.0,Ba Đình,Hà Nội
7300000000.0,35.0,4.0,5.0,Bắc Từ Liêm,Hà Nội
6000000000.0,75.0,0.0,0.0,Hưng Yên,Hưng Yên
17300000000.0,69.0,18.0,18.0,Thanh Xuân,Hà Nội
35000000000.0,250.0,5.0,0.0,Bình Chánh,Hồ Chí Minh
1050000000.0,239.0,0.0,0.0,Gò Dầu,Tây Ninh
11500000000.0,50.0,0.0,0.0,Cầu Giấy,Hà Nội
2350000000.0,24.0,4.0,3.0,Nhà Bè,Hồ Chí Minh
2300000000.0,57.0,2.0,1.0,Quận 12,Hồ Chí Minh
3490000000.0,85.0,0.0,0.0,Liên Chiểu,Đà Nẵng
9200000000.0,40.0,6.0,4.0,Hà Đông,Hà Nội
2680000000.0,57.0,2.0,1.0,Quận 12,Hồ Chí Minh
12500000000.0,118.0,8.0,8.0,Gò Vấp,Hồ Chí Minh
7500000000.0,61.0,4.0,3.0,Phú Nhuận,Hồ Chí Minh
35000000000.0,150.0,0.0,0.0,Quận 7,Hồ Chí Minh
16000000000.0,80.0,16.0,0.0,Cầu Giấy,Hà Nội
10990000000.0,50.0,4.0,3.0,Hà Đông,Hà Nội
7500000000.0,48.0,4.0,4.0,Bình Thạnh,Hồ Chí Minh
3590000000.0,100.0,0.0,0.0,Cẩm Lệ,Đà Nẵng
4400000000.0,80.0,2.0,2.0,Thủ Đức,Hồ Chí Minh
36000000000.0,190.0,38.0,41.0,Cầu Giấy,Hà Nội
8250000000.0,56.0,4.0,6.0,Quận 7,Hồ Chí Minh
7000000000.0,55.0,1.0,1.0,Quận 2,Hồ Chí Minh
140000000000.0,300.0,7.0,0.0,Long Biên,Hà Nội
24500000000.0,80.0,4.0,3.0,Thanh Xuân,Hà Nội
3350000000.0,70.0,2.0,2.0,Hà Đông,Hà Nội
7600000000.0,76.0,2.0,2.0,Quận 4,Hồ Chí Minh
48000000000.0,110.0,0.0,0.0,Quận 5,Hồ Chí Minh
7650000000.0,33.3,5.0,4.0,Đống Đa,Hà Nội
6500000000.0,104.0,3.0,2.0,Nhà Bè,Hồ Chí Minh
16680000000.0,85.0,0.0,0.0,Cầu Giấy,Hà Nội
11500000000.0,200.0,0.0,0.0,Hải An,Hải Phòng
21610000000.0,343.0,0.0,0.0,Quận 9,Hồ Chí Minh
4000000000.0,1500.0,0.0,0.0,Ba Vì,Hà Nội
5550000000.0,90.0,0.0,0.0,Hải An,Hải Phòng
4450000000.0,69.0,0.0,0.0,Hải An,Hải Phòng
10600000000.0,44.0,6.0,4.0,Thanh Xuân,Hà Nội
25000000000.0,210.0,5.0,5.0,Nhà Bè,Hồ Chí Minh
3520000000.0,879.9,0.0,0.0,Bến Cát,Bình Dương
100000000.0,133.0,0.0,0.0,Lý Sơn,Quảng Ngãi
5100000000.0,80.4,0.0,0.0,Quận 9,Hồ Chí Minh
942000000.0,54.0,2.0,1.0,An Dương,Hải Phòng
11500000000.0,126.0,0.0,0.0,Quận 9,Hồ Chí Minh
7200000000.0,128.0,3.0,2.0,Hoài Đức,Hà Nội
16899999999.999998,86.0,0.0,0.0,Cầu Giấy,Hà Nội
15700000000.0,50.0,6.0,4.0,Đống Đa,Hà Nội
9100000000.0,75.0,5.0,4.0,Văn Giang,Hưng Yên
26000000000.0,246.5,5.0,5.0,Nhà Bè,Hồ Chí Minh
155000000000.0,335.0,8.0,7.0,Cầu Giấy,Hà Nội
12500000000.0,40.0,3.0,4.0,Hai Bà Trưng,Hà Nội
10920000000.0,168.0,0.0,0.0,Quận 9,Hồ Chí Minh
65000000000.0,200.0,0.0,0.0,Quận 1,Hồ Chí Minh
5600000000.0,52.0,3.0,2.0,Tân Bình,Hồ Chí Minh
510000000.0,425.0,0.0,0.0,Lý Sơn,Quảng Ngãi
5900000000.0,32.0,2.0,0.0,Quận 10,Hồ Chí Minh
3770000000.0,115.0,0.0,0.0,Hải An,Hải Phòng
33600000000.0,210.0,0.0,0.0,Văn Giang,Hưng Yên
6700000000.0,50.0,4.0,0.0,Hoàng Mai,Hà Nội
2200000000.0,47.0,1.0,1.0,Gia Lâm,Hà Nội
25000000000.0,168.0,10.0,10.0,Tân Bình,Hồ Chí Minh
2300000000.0,117.0,0.0,0.0,Liên Chiểu,Đà Nẵng
6500000000.0,99.0,3.0,2.0,Thủ Đức,Hồ Chí Minh
2560000000.0,85.3,0.0,0.0,Liên Chiểu,Đà Nẵng
50000000000.0,200.0,0.0,0.0,Tân Bình,Hồ Chí Minh
20880000000.0,290.0,0.0,0.0,Hải An,Hải Phòng
3400000000.0,80.0,2.0,2.0,Bình Tân,Hồ Chí Minh
7820000000.0,135.3,2.0,2.0,Quận 12,Hồ Chí Minh
13300000000.0,101.0,5.0,6.0,Dĩ An,Bình Dương
43900000000.0,155.0,0.0,0.0,Hà Đông,Hà Nội
12500000000.0,55.0,4.0,2.0,Đống Đa,Hà Nội
95000000000.0,200.0,0.0,0.0,Quận 1,Hồ Chí Minh
900000000.0,120.0,0.0,0.0,Nha Trang,Khánh Hòa
11000000000.0,100.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
16700000000.0,82.0,0.0,0.0,Cầu Giấy,Hà Nội
66000000000.0,153.2,0.0,0.0,Quận 1,Hồ Chí Minh
29000000000.0,174.0,4.0,4.0,Quận 2,Hồ Chí Minh
11630000000.0,153.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
2500000000.0,167.7,2.0,0.0,Nhơn Trạch,Đồng Nai
8700000000.0,78.0,5.0,4.0,Văn Giang,Hưng Yên
300000000000.0,500.0,10.0,10.0,Đống Đa,Hà Nội
6500000000.0,48.0,0.0,0.0,Bắc Từ Liêm,Hà Nội
8860000000.0,125.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
6500000000.0,38.0,4.0,5.0,Nam Từ Liêm,Hà Nội
16800000000.0,107.2,4.0,4.0,Quận 7,Hồ Chí Minh
18280000000.0,304.7,0.0,0.0,Nhà Bè,Hồ Chí Minh
28000000000.0,224.0,5.0,5.0,Đà Lạt,Lâm Đồng
13500000000.0,250.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
1600000000.0,75.9,3.0,2.0,Thái Nguyên,Thái Nguyên
8000000000.0,86.0,2.0,2.0,Bình Thạnh,Hồ Chí Minh
32500000000.0,302.5,5.0,0.0,Bình Chánh,Hồ Chí Minh
8890000000.0,80.0,4.0,5.0,Nhà Bè,Hồ Chí Minh
1600000000.0,100.0,0.0,0.0,Long Thành,Đồng Nai
5500000000.0,101.1,1.0,1.0,Quận 8,Hồ Chí Minh
4900000000.0,67.0,2.0,2.0,Nam Từ Liêm,Hà Nội
8900000000.0,50.0,0.0,0.0,Cầu Giấy,Hà Nội
34900000000.0,82.0,5.0,4.0,Cầu Giấy,Hà Nội
5290000000.0,110.0,4.0,2.0,Nhà Bè,Hồ Chí Minh
1600000000.0,100.0,0.0,0.0,Trảng Bom,Đồng Nai
4930000000.0,30.0,4.0,4.0,Đống Đa,Hà Nội
15000000000.0,32.0,0.0,0.0,Quận 5,Hồ Chí Minh
3350000000.0,71.8,3.0,2.0,Liên Chiểu,Đà Nẵng
14500000000.0,132.0,5.0,5.0,Quận 9,Hồ Chí Minh
33000000000.0,120.0,5.0,4.0,Hoàng Mai,Hà Nội
33000000000.0,184.0,22.0,22.0,Tân Bình,Hồ Chí Minh
16500000000.0,160.0,4.0,3.0,Quận 9,Hồ Chí Minh
13500000000.0,75.0,6.0,7.0,Phú Nhuận,Hồ Chí Minh
16500000000.0,114.0,1.0,1.0,Quận 8,Hồ Chí Minh
1700000000.0,37.0,1.0,1.0,Vân Đồn,Quảng Ninh
3550000000.0,59.06,2.0,2.0,Nha Trang,Khánh Hòa
14100000000.0,35.0,3.0,3.0,Cầu Giấy,Hà Nội
13750000000.0,250.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
32000000000.0,244.0,0.0,0.0,Quận 2,Hồ Chí Minh
43000000000.0,160.0,12.0,13.0,Quận 1,Hồ Chí Minh
11000000000.0,96.8,4.0,5.0,Nhà Bè,Hồ Chí Minh
9380000000.0,125.0,0.0,0.0,Nhà Bè,Hồ Chí Minh
35000000000.0,210.0,13.0,13.0,Phú Nhuận,Hồ Chí Minh
23900000000.0,200.0,5.0,5.0,Nhà Bè,Hồ Chí Minh
14500000000.0,107.1,3.0,3.0,Quận 7,Hồ Chí Minh
4250000000.0,64.31,2.0,2.0,Nha Trang,Khánh Hòa
9800000000.0,50.0,3.0,5.0,Long Biên,Hà Nội
4200000000.0,67.0,2.0,2.0,Quận 9,Hồ Chí Minh
30500000000.0,250.0,5.0,5.0,Nhà Bè,Hồ Chí Minh
7900000000.0,80.0,2.0,3.0,Quận 7,Hồ Chí Minh
45500000000.0,155.0,4.0,5.0,Thanh Xuân,Hà Nội
11990000000.0,90.0,4.0,5.0,Quận 7,Hồ Chí Minh
6300000000.0,88.2,3.0,2.0,Nha Trang,Khánh Hòa
19200000000.0,200.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
4380000000.0,30.8,4.0,3.0,Quận 8,Hồ Chí Minh
4250000000.0,40.0,4.0,0.0,Thanh Trì,Hà Nội
2150000000.0,105.0,0.0,0.0,Long Thành,Đồng Nai
14700000000.0,102.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
3600000000.0,59.2,2.0,2.0,Nha Trang,Khánh Hòa
16000000000.0,43.0,4.0,2.0,Cầu Giấy,Hà Nội
24990000000.0,160.0,20.0,20.0,Thủ Đức,Hồ Chí Minh
22000000000.0,163.0,4.0,6.0,Tân Bình,Hồ Chí Minh
2100000000.0,100.0,0.0,0.0,Long Thành,Đồng Nai
5400000000.0,33.0,0.0,0.0,Bắc Từ Liêm,Hà Nội
4900000000.0,52.0,0.0,0.0,Quận 7,Hồ Chí Minh
6400000000.0,83.0,2.0,2.0,Bắc Từ Liêm,Hà Nội
18200000000.0,140.0,12.0,12.0,Thủ Đức,Hồ Chí Minh
8800000000.0,55.0,10.0,10.0,Tân Phú,Hồ Chí Minh
7200000000.0,92.5,0.0,0.0,Nhà Bè,Hồ Chí Minh
3350000000.0,38.9,0.0,0.0,Đông Anh,Hà Nội
14400000000.0,50.0,4.0,4.0,Hai Bà Trưng,Hà Nội
12500000000.0,95.0,0.0,0.0,Sơn Trà,Đà Nẵng
35000000000.0,626.0,5.0,4.0,Nhà Bè,Hồ Chí Minh
8000000000.0,125.0,0.0,0.0,Quận 9,Hồ Chí Minh
15800000000.0,80.0,5.0,4.0,Đan Phượng,Hà Nội
5900000000.0,64.0,4.0,0.0,Bình Tân,Hồ Chí Minh
8600000000.0,39.0,6.0,4.0,Hoàng Mai,Hà Nội
30000000000.0,126.0,2.0,2.0,Long Biên,Hà Nội
6800000000.0,27.0,4.0,4.0,Hai Bà Trưng,Hà Nội
13800000000.0,50.0,9.0,5.0,Hà Đông,Hà Nội
27000000000.0,1400.0,0.0,0.0,Quận 12,Hồ Chí Minh
14500000000.0,55.0,0.0,0.0,Hai Bà Trưng,Hà Nội
16800000000.0,50.0,0.0,0.0,Đống Đa,Hà Nội
11000000000.0,136.5,0.0,0.0,Bình Chánh,Hồ Chí Minh
1160000000.0,105.0,0.0,0.0,Giao Thủy,Nam Định
28000000000.0,484.0,2.0,3.0,Ngũ Hành Sơn,Đà Nẵng
1880000000.0,70.0,2.0,2.0,Dĩ An,Bình Dương
48000000000.0,210.0,0.0,0.0,Thủ Đức,Hồ Chí Minh
6900000000.0,52.0,5.0,5.0,Bình Thạnh,Hồ Chí Minh
4700000000.0,64.0,3.0,1.0,Tân Phú,Hồ Chí Minh
4800000000.0,80.0,2.0,2.0,Sơn Trà,Đà Nẵng
1200000000.0,120.0,0.0,0.0,Giao Thủy,Nam Định
20500000000.0,36.0,4.0,5.0,Đống Đa,Hà Nội
14900000000.0,54.6,0.0,0.0,Ba Đình,Hà Nội
10700000000.0,110.0,3.0,2.0,Ngũ Hành Sơn,Đà Nẵng
4790000000.0,64.0,7.0,7.0,Bình Thạnh,Hồ Chí Minh
5380000000.0,28.0,3.0,3.0,Hoàng Mai,Hà Nội
18800000000.0,57.0,4.0,4.0,Hai Bà Trưng,Hà Nội
2200000000.0,105.0,0.0,0.0,Long Thành,Đồng Nai
28000000000.0,178.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
9450000000.0,68.0,5.0,5.0,Gò Vấp,Hồ Chí Minh
5460000000.0,34.0,6.0,4.0,Hoàng Mai,Hà Nội
28200000000.0,90.0,0.0,0.0,Đống Đa,Hà Nội
4500000000.0,90.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
8800000000.0,616.0,0.0,0.0,Gò Dầu,Tây Ninh
69000000000.0,129.0,0.0,0.0,Ba Đình,Hà Nội
8500000000.0,55.6,4.0,0.0,Long Biên,Hà Nội
14500000000.0,60.0,9.0,10.0,Quận 7,Hồ Chí Minh
16500000000.0,45.0,4.0,5.0,Cầu Giấy,Hà Nội
6900000000.0,120.0,0.0,0.0,Ngũ Hành Sơn,Đà Nẵng
8900000000.0,144.0,3.0,2.0,Cầu Giấy,Hà Nội
11800000000.0,64.0,4.0,4.0,Quận 10,Hồ Chí Minh
14880000000.0,66.0,4.0,5.0,Tây Hồ,Hà Nội
14000000000.0,2000.0,0.0,0.0,Lương Sơn,Hòa Bình
65000000000.0,2000.0,0.0,0.0,Quận 12,Hồ Chí Minh
22500000000.0,85.0,8.0,8.0,Quận 10,Hồ Chí Minh
13900000000.0,72.0,5.0,5.0,Quận 10,Hồ Chí Minh
14200000000.0,56.0,0.0,0.0,Quận 10,Hồ Chí Minh
19500000000.0,90.0,2.0,0.0,Đống Đa,Hà Nội
21500000000.0,100.0,5.0,3.0,Gò Vấp,Hồ Chí Minh
6900000000.0,41.4,6.0,6.0,Bình Thạnh,Hồ Chí Minh
5100000000.0,7000.0,0.0,0.0,Trảng Bom,Đồng Nai
7200000000.0,71.0,3.0,0.0,Quận 9,Hồ Chí Minh
35000000000.0,86.4,0.0,0.0,Quận 10,Hồ Chí Minh
11600000000.0,58.0,0.0,0.0,Tây Hồ,Hà Nội
5600000000.0,31.0,3.0,4.0,Hoàng Mai,Hà Nội
4600000000.0,33.0,4.0,4.0,Nam Từ Liêm,Hà Nội
45000000000.0,123.9,0.0,0.0,Bình Thạnh,Hồ Chí Minh
2210000000.0,69.0,2.0,3.0,Thủ Dầu Một,Bình Dương
3400000000.0,2822.0,0.0,0.0,Trảng Bom,Đồng Nai
68000000000.0,60.0,0.0,0.0,Quận 1,Hồ Chí Minh
20860000000.0,70.0,13.0,0.0,Cầu Giấy,Hà Nội
30500000000.0,70.0,0.0,0.0,Đống Đa,Hà Nội
1500000000.0,153.0,0.0,0.0,Thạch Hà,Hà Tĩnh
35000000000.0,3800.0,0.0,0.0,Củ Chi,Hồ Chí Minh
4000000000.0,52.1,0.0,0.0,Đông Anh,Hà Nội
16500000000.0,91.0,4.0,5.0,Quận 10,Hồ Chí Minh
8500000000.0,90.0,4.0,0.0,Tân Bình,Hồ Chí Minh
19200000000.0,96.0,3.0,1.0,Quận 10,Hồ Chí Minh
7900000000.0,43.0,4.0,5.0,Long Biên,Hà Nội
40000000000.0,102.8,0.0,0.0,Quận 5,Hồ Chí Minh
27000000000.0,62.0,5.0,6.0,Quận 10,Hồ Chí Minh
16000000000.0,5176.0,0.0,0.0,Bàu Bàng,Bình Dương
3990000000.0,54.0,3.0,3.0,Quận 9,Hồ Chí Minh
24500000000.0,108.0,7.0,8.0,Quận 10,Hồ Chí Minh
4400000000.0,42.0,2.0,2.0,Bình Tân,Hồ Chí Minh
14500000000.0,76.0,4.0,4.0,Quận 11,Hồ Chí Minh
27300000000.0,140.0,0.0,0.0,Văn Giang,Hưng Yên
3650000000.0,96.0,0.0,0.0,Thạch Thất,Hà Nội
18900000000.0,69.7,4.0,5.0,Quận 10,Hồ Chí Minh
52000000000.0,360.0,4.0,4.0,Quận 2,Hồ Chí Minh
37000000000.0,74.6,0.0,0.0,Quận 1,Hồ Chí Minh
8950000000.0,47.0,4.0,4.0,Long Biên,Hà Nội
12800000000.0,68.7,11.0,11.0,Bình Thạnh,Hồ Chí Minh
60480000000.0,864.0,0.0,0.0,Tân Bình,Hồ Chí Minh
9700000000.0,92.5,4.0,5.0,Dĩ An,Bình Dương
6000000000.0,114.5,0.0,0.0,Đông Anh,Hà Nội
45000000000.0,95.2,0.0,0.0,Quận 1,Hồ Chí Minh
6500000000.0,81.0,2.0,2.0,Thanh Xuân,Hà Nội
2750000000.0,45.0,4.0,3.0,Quốc Oai,Hà Nội
13900000000.0,96.0,3.0,2.0,Quận 2,Hồ Chí Minh
2400000000.0,710.0,2.0,1.0,Ba Vì,Hà Nội
5980000000.0,80.0,0.0,0.0,Quận 12,Hồ Chí Minh
18000000000.0,142.0,3.0,0.0,Đống Đa,Hà Nội
1900000000.0,175.0,0.0,0.0,Thủ Dầu Một,Bình Dương
2800000000.0,40.0,2.0,2.0,Quận 9,Hồ Chí Minh
16800000000.0,40.0,3.0,0.0,Thanh Xuân,Hà Nội
38600000000.0,65.0,4.0,0.0,Long Biên,Hà Nội
82000000000.0,1400.0,0.0,0.0,Gò Vấp,Hồ Chí Minh
11000000000.0,92.0,0.0,0.0,Đống Đa,Hà Nội
4300000000.0,69.0,0.0,0.0,Đông Anh,Hà Nội
10000000000.0,40.0,3.0,4.0,Hà Đông,Hà Nội
32000000000.0,115.0,4.0,3.0,Long Biên,Hà Nội
8890000000.0,40.0,4.0,3.0,Thanh Trì,Hà Nội
11600000000.0,139.0,3.0,3.0,Hai Bà Trưng,Hà Nội
4099999999.9999995,51.0,0.0,0.0,Đông Anh,Hà Nội
6900000000.0,101.0,3.0,2.0,Cầu Giấy,Hà Nội
2950000000.0,60.8,0.0,0.0,Sóc Sơn,Hà Nội
13900000000.0,40.0,4.0,2.0,Long Biên,Hà Nội
2930000000.0,58.9,2.0,2.0,Quận 9,Hồ Chí Minh
15000000000.0,50.0,0.0,0.0,Hai Bà Trưng,Hà Nội
35500000000.0,270.0,0.0,0.0,Bắc Ninh,Bắc Ninh
1350000000.0,30.0,0.0,0.0,Long Biên,Hà Nội
2400000000.0,89.5,0.0,0.0,Sóc Sơn,Hà Nội
75000000000.0,440.0,7.0,7.0,Bình Thạnh,Hồ Chí Minh
